date,Business Bay__ndbi,DAMAC HILLS 2__ndbi,DAMAC HILLS__ndbi,TOWN SQUARE__ndbi,DownTown Dubai__ndbi,Dubai Creek Harbour__ndbi,Dubai Marina__ndbi,Dubai South Residential District__ndbi,Dubai Sports City__ndbi,Al Furjan__ndbi,International City Phase 1__ndbi,Jumeirah Lakes Towers__ndbi,Jumeirah Village Circle__ndbi,Jumeirah Village Triangle__ndbi,Jumeriah Beach Residence  - JBR__ndbi,Mudon__ndbi,Palm Jumeirah__ndbi,Silicon Oasis__ndbi,The Greens__ndbi,Global__ndbi,Business Bay__ndbi_lag4,DAMAC HILLS 2__ndbi_lag4,DAMAC HILLS__ndbi_lag4,TOWN SQUARE__ndbi_lag4,DownTown Dubai__ndbi_lag4,Dubai Creek Harbour__ndbi_lag4,Dubai Marina__ndbi_lag4,Dubai South Residential District__ndbi_lag4,Dubai Sports City__ndbi_lag4,Al Furjan__ndbi_lag4,International City Phase 1__ndbi_lag4,Jumeirah Lakes Towers__ndbi_lag4,Jumeirah Village Circle__ndbi_lag4,Jumeirah Village Triangle__ndbi_lag4,Jumeriah Beach Residence  - JBR__ndbi_lag4,Mudon__ndbi_lag4,Palm Jumeirah__ndbi_lag4,Silicon Oasis__ndbi_lag4,The Greens__ndbi_lag4,Global__ndbi_lag4,Business Bay__ndbi_lag8,DAMAC HILLS 2__ndbi_lag8,DAMAC HILLS__ndbi_lag8,TOWN SQUARE__ndbi_lag8,DownTown Dubai__ndbi_lag8,Dubai Creek Harbour__ndbi_lag8,Dubai Marina__ndbi_lag8,Dubai South Residential District__ndbi_lag8,Dubai Sports City__ndbi_lag8,Al Furjan__ndbi_lag8,International City Phase 1__ndbi_lag8,Jumeirah Lakes Towers__ndbi_lag8,Jumeirah Village Circle__ndbi_lag8,Jumeirah Village Triangle__ndbi_lag8,Jumeriah Beach Residence  - JBR__ndbi_lag8,Mudon__ndbi_lag8,Palm Jumeirah__ndbi_lag8,Silicon Oasis__ndbi_lag8,The Greens__ndbi_lag8,Global__ndbi_lag8,Business Bay__ndbi_lag12,DAMAC HILLS 2__ndbi_lag12,DAMAC HILLS__ndbi_lag12,TOWN SQUARE__ndbi_lag12,DownTown Dubai__ndbi_lag12,Dubai Creek Harbour__ndbi_lag12,Dubai Marina__ndbi_lag12,Dubai South Residential District__ndbi_lag12,Dubai Sports City__ndbi_lag12,Al Furjan__ndbi_lag12,International City Phase 1__ndbi_lag12,Jumeirah Lakes Towers__ndbi_lag12,Jumeirah Village Circle__ndbi_lag12,Jumeirah Village Triangle__ndbi_lag12,Jumeriah Beach Residence  - JBR__ndbi_lag12,Mudon__ndbi_lag12,Palm Jumeirah__ndbi_lag12,Silicon Oasis__ndbi_lag12,The Greens__ndbi_lag12,Global__ndbi_lag12,Business Bay__ndbi_lag26,DAMAC HILLS 2__ndbi_lag26,DAMAC HILLS__ndbi_lag26,TOWN SQUARE__ndbi_lag26,DownTown Dubai__ndbi_lag26,Dubai Creek Harbour__ndbi_lag26,Dubai Marina__ndbi_lag26,Dubai South Residential District__ndbi_lag26,Dubai Sports City__ndbi_lag26,Al Furjan__ndbi_lag26,International City Phase 1__ndbi_lag26,Jumeirah Lakes Towers__ndbi_lag26,Jumeirah Village Circle__ndbi_lag26,Jumeirah Village Triangle__ndbi_lag26,Jumeriah Beach Residence  - JBR__ndbi_lag26,Mudon__ndbi_lag26,Palm Jumeirah__ndbi_lag26,Silicon Oasis__ndbi_lag26,The Greens__ndbi_lag26,Global__ndbi_lag26
2016-11-27,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2016-12-04,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2016-12-11,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2016-12-18,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2016-12-25,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2017-01-01,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2017-01-08,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2017-01-15,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2017-01-22,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2017-01-29,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
2017-02-05,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405,0.1003082970343303,0.1086151255143166,0.0566315587652059,0.1068915744107466,0.0449855271603213,0.1088234099185868,0.1032731578331983,0.0991318628465803,0.0361627205866404,0.0343038026314397,0.0658698028247826,0.0554643123379041,0.0634616756203801,0.0327129222833298,0.0715386301321526,0.0463883478864935,0.2004644128891762,0.0590629515172733,-0.0179099280977516,0.07243053495237405
